year,NAME,state,congressional district,state_name,state_district,Total population,Median household income,Per capita income,Median housing value,Gini index of income inequality,Median gross rent,Median age,Median income,Income in the past 12 months below poverty level,Income in the past 12 months at or above poverty level:,RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS BY NATIVITY OF CHILDREN UNDER 18 YEARS IN FAMILIES AND SUBFAMILIES BY NATIVITY OF PARENTS,Aggregate income deficit in the past 12 months,Aggregate household income in the past 12 months (in 2016 inflation-adjusted dollars),Male PCT,Female PCT,White alone PCT,Black or African American alone PCT,American Indian & Alaska Native alone PCT,Asian alone PCT,Native Hawaiian & Other Pacific Islander alone PCT,Some other race alone PCT, Two or more races PCT,Hispanic or Latino (any race) PCT,Speak only English PCT,Total not enrolled in school PCT,Total enrolled in public school PCT,Total enrolled in private school PCT,"Males 12th grade, no diploma PCT",Males Highschool diploma PCT,Males Bachelor's degree PCT,"Females 12th grade, no diploma PCT",Females Highschool diploma PCT,Females Bachelor's degree PCT,Males unemployed PCT,"$200,000 or more PCT","Less than $10,000 PCT",Veteran PCT,"Agriculture, forestry, fishing and hunting, and mining PCT","Finance and insurance, and real estate and rental and leasing PCT","Professional, scientific, and management, and administrative and waste management services PCT"
2018,"Congressional District 8 (116th Congress), Arizona",4,8,Arizona,Arizona8,794820,68097,32900,265200,0.4137,1247,43.2,32524.0,44120,603064,161484,101603200.0,25266540000,0.48054905513197954,0.5194509448680205,0.825792003220855,0.049426285196648295,0.008510102916383584,0.04152386703907803,0.0028421529402883673,0.033787524219320096,0.03811806446742659,0.20254774665962105,,3.1986126323475723,0.8586803114765711,0.14131968852342885,0.018873491993235958,0.24858987890549636,0.18879923129012366,0.02129626594105498,0.25264072386322656,0.19867881847687113,0.001878165070541485,0.06017106355896027,0.03673131999906862,0.11075707816448795,0.004914179093896833,0.09682605847674626,0.11226616532398703
2018,"Congressional District 9 (116th Congress), Arizona",4,9,Arizona,Arizona9,794188,60705,35612,293300,0.4745,1080,34.1,33213.0,72151,503776,147611,172182900.0,26955397800,0.5068736873385143,0.4931263126614857,0.73831385012113,0.06306567210786362,0.031020362936735383,0.057541791112431816,0.005541509063345203,0.05684044583902048,0.04767636881947347,0.2686983434652752,0.7466123972074696,2.8147058823529414,0.8807826520438684,0.1192173479561316,0.0119618108114095,0.1988244936535948,0.24981355819568637,0.017273713606078798,0.17898221922292523,0.2495125106725675,0.004689353701674168,0.07489299292996118,0.05600235933651631,0.06313126951803313,0.0026201623641596153,0.10119614142094638,0.1527923153961102
2018,"Congressional District 1 (116th Congress), Arkansas",5,1,Arkansas,Arkansas1,724622,41553,22531,105900,0.461,665,39.5,22946.0,82180,460174,151861,239710900.0,15902702000,0.4966285870426236,0.5033714129573764,0.7751655345821683,0.1692275420840107,0.0035245962722633317,0.003858563499314125,0.00023598510671770937,0.01002729699070688,0.037960481464818896,0.03418195969760786,,3.1968945516553986,0.9143660009847129,0.08563399901528707,0.01627581306774291,0.41704912073431183,0.09545723055060994,0.014853522860469402,0.3521292401535138,0.12694685425985236,0.0068598393545051374,0.022213767138135918,0.07232193814122842,0.08356854748151675,0.052540064728436024,0.0398151198291115,0.056808881311956425
2018,"Congressional District 2 (116th Congress), Arkansas",5,2,Arkansas,Arkansas2,765124,50381,30260,155800,0.4911,799,37.7,28405.0,65578,461872,164728,199882400.0,21862621500,0.48287728525049534,0.5171227147495047,0.7064841777280545,0.22851982162368453,0.00526712010079412,0.017001165824101713,0.0011344566370941182,0.015831420789309967,0.025761837296961014,0.052911684903362066,,2.967641688793619,0.827447474295932,0.17255252570406795,0.019134441581217968,0.30959658839441934,0.1805239015068476,0.015612112642865559,0.2804914869800872,0.18046718510663368,0.003157123990252993,0.061288520621916025,0.0638627688297179,0.0834365718122315,0.010790204820055566,0.05449039388040037,0.09524652289090965
2018,"Congressional District 3 (116th Congress), Arkansas",5,3,Arkansas,Arkansas3,819235,52799,29785,161200,0.488,775,35.5,27485.0,80207,583150,191076,174978600.0,23945129800,0.4943221419983277,0.5056778580016723,0.8298021935097988,0.03129504964997833,0.012019750132745793,0.03086171855450512,0.009483237410511025,0.055280841272650705,0.03125720946981025,0.14736919199008833,,2.762932537313433,0.882564776119403,0.11743522388059702,0.016252760450970516,0.31360660183642636,0.16598349540893417,0.011017928279592231,0.29085070944086655,0.1842067857025706,0.0037975231176222697,0.05408747697630194,0.060670479976387866,0.07783018104483555,0.01882933891775899,0.04468833216991132,0.08942578660254918
2018,"Congressional District 4 (116th Congress), Arkansas",5,4,Arkansas,Arkansas4,704844,41230,23221,97300,0.4721,673,41.0,22460.0,84947,425936,148947,273882700.0,15494740300,0.4857599695819217,0.5142400304180783,0.7434879207313959,0.18955116309424497,0.006412766512873771,0.009166567353910936,0.0008370646554414878,0.02872976147913581,0.021814756172997146,0.06287490565288206,,3.1848412296832,0.8949450196843105,0.10505498031568944,0.023273237091721615,0.4221472540471861,0.10646016342088545,0.01850832475727768,0.3508564089063335,0.12203128864211123,0.006266526472633721,0.0233176469454894,0.07973084277808017,0.08135073894337061,0.039156873877444626,0.03742148807547143,0.05762837748569021
2018,"Congressional District 1 (116th Congress), California",6,1,California,California1,711282,55316,30121,288100,0.4613,1030,42.8,27147.0,81553,508371,127372,146410300.0,20795392800,0.5028062006349099,0.49719379936509006,0.8509901839214263,0.017842430990802523,0.015914925444479124,0.027335149771820458,0.0012400145090133026,0.03479351368374287,0.05188378167871533,0.13917827247139672,,3.3062191103789127,0.8815710648494833,0.1184289351505167,0.026430114409152734,0.2562284982798624,0.15660852868229458,0.02179292228428916,0.22299143528381615,0.17047342436194624,0.008311287827184353,0.05091980161220061,0.062377856020973795,0.08806191539857601,0.03773532964215786,0.04892929529289099,0.10336094259178329
2018,"Congressional District 2 (116th Congress), California",6,2,California,California2,722370,77550,47987,693500,0.5088,1486,44.4,36606.0,57989,508384,138042,123770900.0,33825494500,0.49472707892077467,0.5052729210792253,0.7967717374752551,0.015554355801043786,0.020852194858590474,0.04346526018522364,0.0013884851253512743,0.06833201821781082,0.05363594833672495,0.1799964007364647,,3.1817792680316757,0.8463056764405127,0.15369432355948728,0.018734020116488687,0.19883197115667847,0.24558847209730694,0.011105605380317811,0.1555579091503985,0.26138646069349514,0.005404865928007392,0.161020912126408,0.040269585121132816,0.06704397114988418,0.03519903593735856,0.07388318095410519,0.14044819860595636
2018,"Congressional District 3 (116th Congress), California",6,3,California,California3,748104,68609,30631,382200,0.4478,1305,34.9,31122.0,64912,439764,168905,164024300.0,22311095800,0.49483360602269205,0.505166393977308,0.6853966828141542,0.0574171505566071,0.011005154363564425,0.11690486884176532,0.009624330307016137,0.05419166319121405,0.06546014992567878,0.29884347630810687,0.6905844816080333,2.3287637596827397,0.9101682665579481,0.08983173344205181,0.028970210753850312,0.24508156579302892,0.14582629694677116,0.02438994315589588,0.2207137778106594,0.16623304027587682,0.00575828294614759,0.07130101904425838,0.05212309798008961,0.07978650052508565,0.05647154815508749,0.042546311685956906,0.09057749841346589
2018,"Congressional District 4 (116th Congress), California",6,4,California,California4,754525,77592,40397,452500,0.4579,1395,44.1,35812.0,54512,575843,150356,112324900.0,29495936400,0.5004579039793248,0.4995420960206753,0.8437082932971075,0.013271926046188,0.006294026042874656,0.05737649514595275,0.0021523475033961765,0.02848016964315298,0.048716742321327985,0.14301050329677611,,3.207024156244646,0.8697847067557535,0.13021529324424647,0.021017509626198156,0.21141142035764027,0.23205281934027958,0.01413538162652228,0.20362288859707506,0.24381284740335665,0.003241301271117944,0.11393939877393597,0.042692873752098945,0.09311982407710663,0.017642315371637202,0.08273052694849539,0.12732282550800883
2018,"Congressional District 5 (116th Congress), California",6,5,California,California5,730955,80810,39143,570000,0.4433,1618,40.7,36414.0,34529,412879,141421,98395000.0,27584139100,0.491292897647598,0.508707102352402,0.6208275475234454,0.06467019173546935,0.007922512329760382,0.11407542187959586,0.003870279292158888,0.1346909180455705,0.05394312919399963,0.29215888803004286,0.6760857279485285,3.102559933097937,0.8612479093105371,0.13875209068946293,0.024710262899144086,0.2192209739035123,0.19353148825738647,0.01713022588132835,0.18535111058627293,0.22848665783462432,0.0037431332077142126,0.11311994756390649,0.03198055494865633,0.06147173764706693,0.026053701758638335,0.04943308825509682,0.1113651665724058
2018,"Congressional District 6 (116th Congress), California",6,6,California,California6,777985,60661,29328,334700,0.4605,1242,34.0,30417.0,60608,320827,180608,253444700.0,21908207600,0.489508152470806,0.510491847529194,0.4964517310745066,0.12801403626033922,0.00659395746704628,0.16490292229284625,0.01513910936586181,0.11005096499289832,0.07884727854650155,0.2883076151853827,0.6002240415043102,2.5903161352916877,0.9148423165963824,0.08515768340361764,0.026691182413319324,0.2464277054877556,0.19445971066030873,0.023128579599901944,0.22251647265947094,0.19805076624794787,0.008137577434998109,0.0637212387123106,0.04907275139023519,0.05857583868512643,0.008336642626847766,0.05575442172525736,0.12592995776138097
2018,"Congressional District 7 (116th Congress), California",6,7,California,California7,753640,79712,36612,408500,0.4364,1373,38.9,36327.0,43677,427714,163269,161510900.0,26824793200,0.48901730269093996,0.51098269730906,0.6299877925800117,0.07395706172708455,0.009024202537020328,0.1596823417016082,0.009037471471790244,0.04357650867788334,0.07473462130460166,0.18456026750172497,0.7115746584915017,2.796348606322436,0.8687793378473809,0.13122066215261913,0.02379285654283554,0.20163925901332447,0.2257721277966007,0.018013683789153596,0.19714425269838004,0.22869482505977018,0.004420784748124528,0.09357247374763299,0.03729127216388363,0.07606326467665102,0.006387909602932708,0.0742531286430608,0.11267890501004256
2018,"Congressional District 8 (116th Congress), California",6,8,California,California8,717107,54509,24907,259300,0.4578,1060,35.3,26001.0,89165,437241,181769,248338300.0,16986552900,0.5039805775149315,0.4960194224850685,0.747285969876183,0.08639575405065074,0.018103295603027165,0.032785902243319336,0.00315434098398147,0.06568057486539666,0.04659416237744158,0.40751101300084924,,2.689787463007802,0.9044283023944041,0.0955716976055959,0.03163386314559807,0.31226769089171297,0.09368030726751389,0.04134136239360994,0.2898359135917455,0.11295480005322185,0.006642647623902879,0.038547702236442626,0.062182153155166495,0.08944701133213365,0.010788758913982103,0.042678901862332405,0.08391136697290727
2018,"Congressional District 9 (116th Congress), California",6,9,California,California9,775148,69769,29087,393900,0.4437,1249,35.2,30088.0,47368,383341,200507,213189400.0,21594585100,0.49099655807665116,0.5090034419233488,0.5672865052867323,0.09025889249536863,0.0075095336632488244,0.15038934500250276,0.004230159917847947,0.07208300866415188,0.10824255497014763,0.39228121597423976,,2.375450888215884,0.8983094517018487,0.10169054829815125,0.03287710546418337,0.301920715108697,0.1276045293593818,0.026220270880718967,0.27714949160333174,0.1488853313890364,0.004435080344781694,0.08518196941879809,0.04337970664846199,0.05825026077316365,0.05357903202914321,0.047889956001324695,0.10437562094904669
2018,"Congressional District 10 (116th Congress), California",6,10,California,California10,761485,65609,27906,352000,0.4382,1220,35.0,30481.0,79892,488483,194124,180102300.0,20356451000,0.49972356645239235,0.5002764335476076,0.7530824638699384,0.032276407283137555,0.008803850371313945,0.07207233235060441,0.007666598816785623,0.06722391117356219,0.05887443613465794,0.4479063934286296,,2.4368008265627203,0.91474193396891,0.08525806603109003,0.043164261433415625,0.3317293787749867,0.11032915997770112,0.031041140650527255,0.282962897547778,0.13250990482536598,0.005598180072485706,0.06594514157863075,0.0413126761157958,0.057413243578641,0.03630368056168188,0.04609904267066593,0.1001834348866993
2018,"Congressional District 11 (116th Congress), California",6,11,California,California11,762290,96950,50615,716900,0.4876,1782,40.0,40981.0,27384,387792,155598,135025200.0,37303874700,0.4891091316952866,0.5108908683047134,0.5505175195791628,0.08593711054847893,0.005622532107203295,0.15180049587427358,0.0048393655957706385,0.13314880163717221,0.06813417465793858,0.26672132652927366,0.6274217958152257,2.9724093957192954,0.8403246462015638,0.1596753537984362,0.021849887277708147,0.16791547186211017,0.26332004982286494,0.016290950026361915,0.15567778616925773,0.28805021588269664,0.004620528862794783,0.24825204128055936,0.02742259895122477,0.04476247969662506,0.003977673537271702,0.07788516495116087,0.16829807063524346
2018,"Congressional District 12 (116th Congress), California",6,12,California,California12,764043,113919,75198,1211300,0.524,1881,37.9,59294.0,26273,334196,96624,77340600.0,55109252500,0.5125287451098957,0.48747125489010434,0.4777833184781485,0.05111754181374609,0.0028898897051605732,0.32639524215260135,0.00229044700363723,0.07568291313447018,0.06384064771223609,0.14357568880285534,0.609558255881359,4.615241931209921,0.6292937016875753,0.37070629831242474,0.016777251184834124,0.12324170616113744,0.36978199052132704,0.01646297170363973,0.11448092096233735,0.36178033079928096,0.0041712476893522935,0.37106904030363275,0.03134601482016989,0.03205142725118806,0.0007507700205338809,0.0854637234770705,0.26574478097193704
2018,"Congressional District 13 (116th Congress), California",6,13,California,California13,764304,82237,48415,784600,0.5059,1655,36.7,41573.0,26589,278895,131771,137663300.0,35174502300,0.483896460047311,0.516103539952689,0.40865022294793696,0.16596537503401787,0.006727689505746404,0.21152708869769096,0.0070076828068412565,0.12708294081935984,0.07303900018840671,0.2206765894199167,0.6097769562878463,2.7956178934309412,0.8545056544964269,0.14549434550357315,0.02674492702439174,0.16233138066319128,0.27292723936460167,0.01949525369157322,0.1505703896969024,0.2911450816031975,0.004317534450460622,0.25280853707561307,0.029704345283777363,0.03226985017226184,0.0054953537965705904,0.06194214198180116,0.19137485163992166
2018,"Congressional District 14 (116th Congress), California",6,14,California,California14,759415,117054,56769,1131100,0.4784,2350,40.1,46166.0,20290,305969,141912,73746800.0,41064703600,0.4988168524456325,0.5011831475543675,0.43272782339037286,0.02874186051105127,0.0032327515258455523,0.35033940599013713,0.01189863250001646,0.10554834971655815,0.06751117636601858,0.2319667112185037,0.5166654403649474,3.0258679187461692,0.7719059189212854,0.22809408107871465,0.021300238747510754,0.1532935054075761,0.3045882797343338,0.01727799331151426,0.14380244340306156,0.3141732367773919,0.002382169135610625,0.2802230677180817,0.030299776011782395,0.03962865050053297,0.0027686838506149718,0.07302463223205478,0.19819916415293046
2018,"Congressional District 15 (116th Congress), California",6,15,California,California15,789174,119997,49484,868700,0.4218,2134,38.4,49168.0,18615,293588,180404,61984200.0,37596705800,0.49587290001951406,0.5041270999804859,0.3986915433098404,0.051847881455800625,0.004955814560540514,0.3594175682422381,0.011449946399653308,0.11054089465694511,0.06309635137498194,0.2234184096282949,0.5013447384825076,2.837648945343425,0.8758263535557785,0.12417364644422145,0.021158677032940002,0.1998240814592294,0.26920754660723206,0.017758947406056706,0.19222353319746863,0.28986020236690624,0.00371010425473786,0.22570397111913357,0.025279252495221914,0.038792318968626636,0.00395063810369371,0.07139172573197165,0.20411382202536543
2018,"Congressional District 16 (116th Congress), California",6,16,California,California16,749967,47759,19844,236600,0.4639,946,30.5,22154.0,93624,320359,214774,370884600.0,13751974000,0.5043608585444426,0.4956391414555574,0.5627447607694739,0.052252965797161745,0.010704470996723855,0.09261207493129697,0.002218764292295528,0.24320003413483526,0.03626692907821277,0.6142430266931745,,2.144703943754806,0.9465670658024827,0.0534329341975173,0.039748708842961056,0.274072304794181,0.07190820842384202,0.039091064257930054,0.24257301220837788,0.11228743138963501,0.014223244241715987,0.03389985241087595,0.06884195791427658,0.043532128281653475,0.1255083932356942,0.03331054626810018,0.07369544051540199
2018,"Congressional District 17 (116th Congress), California",6,17,California,California17,777468,141217,59169,1120900,0.4228,2572,36.4,57227.0,12259,205874,154695,74722500.0,44622568900,0.5196779803155885,0.48032201968441146,0.2867243410661275,0.02127547371724624,0.004272844670134334,0.5628939068874861,0.002339646133345681,0.07556323861560861,0.046930548910051606,0.15893515874608344,0.38787945220495046,3.118174038028988,0.756481715144666,0.24351828485533406,0.014919166368810317,0.12545365813422782,0.28997346787275574,0.020482384046539508,0.14052312817853874,0.31237290441676685,0.0028197594402729503,0.2494146811733921,0.02473258963411835,0.02821291741289021,0.002397285447694836,0.041562432568936776,0.25850846637753805
